calfNumber,parc,day,Duration,cwd,datetime,State
6791,2,2022-02-22,19,6791 2022-02-22,2022-02-22 14:49:03,Diarrhé
6794,2,2022-02-22,107,6794 2022-02-22,2022-02-22 20:48:32,"Diarrhé, Pneumonie"
6794,2,2022-02-22,135,6794 2022-02-22,2022-02-22 16:30:05,"Diarrhé, Pneumonie"
6794,2,2022-02-22,248,6794 2022-02-22,2022-02-22 12:22:10,"Diarrhé, Pneumonie"
6794,2,2022-02-22,300,6794 2022-02-22,2022-02-22 08:38:51,"Diarrhé, Pneumonie"
6794,2,2022-02-22,127,6794 2022-02-22,2022-02-22 08:05:27,"Diarrhé, Pneumonie"
6388,10,2022-02-22,284,6388 2022-02-22,2022-02-22 15:33:48,Diarrhé
6388,10,2022-02-22,16,6388 2022-02-22,2022-02-22 07:48:48,Diarrhé
6771,2,2022-02-22,326,6771 2022-02-22,2022-02-22 20:43:05,Diarrhé
6771,2,2022-02-22,415,6771 2022-02-22,2022-02-22 13:36:46,Diarrhé
6771,2,2022-02-22,303,6771 2022-02-22,2022-02-22 09:25:37,Diarrhé
6403,2,2022-02-22,366,6403 2022-02-22,2022-02-22 20:36:59,Unknown
6354,9,2022-02-22,21,6354 2022-02-22,2022-02-22 17:04:41,Healthy
6354,9,2022-02-22,223,6354 2022-02-22,2022-02-22 06:28:41,Healthy
6724,10,2022-02-22,208,6724 2022-02-22,2022-02-22 20:29:58,Unknown
6724,10,2022-02-22,5,6724 2022-02-22,2022-02-22 16:09:38,Unknown
6724,10,2022-02-22,337,6724 2022-02-22,2022-02-22 11:31:24,Unknown
6724,10,2022-02-22,351,6724 2022-02-22,2022-02-22 07:27:21,Unknown
6786,2,2022-02-22,471,6786 2022-02-22,2022-02-22 14:00:47,Unknown
6738,10,2022-02-22,121,6738 2022-02-22,2022-02-22 20:24:58,"Diarrhé, Pneumonie"
6738,10,2022-02-22,200,6738 2022-02-22,2022-02-22 18:00:05,"Diarrhé, Pneumonie"
6738,10,2022-02-22,249,6738 2022-02-22,2022-02-22 14:16:30,"Diarrhé, Pneumonie"
6738,10,2022-02-22,23,6738 2022-02-22,2022-02-22 06:05:41,"Diarrhé, Pneumonie"
6778,2,2022-02-22,333,6778 2022-02-22,2022-02-22 17:27:41,Pneumonie
6778,2,2022-02-22,391,6778 2022-02-22,2022-02-22 07:37:47,Pneumonie
6353,9,2022-02-22,16,6353 2022-02-22,2022-02-22 15:27:52,Diarrhé
6353,9,2022-02-22,25,6353 2022-02-22,2022-02-22 07:54:16,Diarrhé
6371,10,2022-02-22,189,6371 2022-02-22,2022-02-22 18:13:00,"Diarrhé, Pneumonie"
6370,10,2022-02-22,6,6370 2022-02-22,2022-02-22 15:39:23,Diarrhé
6370,10,2022-02-22,206,6370 2022-02-22,2022-02-22 07:13:01,Diarrhé
6783,2,2022-02-22,326,6783 2022-02-22,2022-02-22 20:12:36,Diarrhé
6783,2,2022-02-22,643,6783 2022-02-22,2022-02-22 11:58:00,Diarrhé
6783,2,2022-02-22,21,6783 2022-02-22,2022-02-22 06:46:33,Diarrhé
6385,10,2022-02-22,348,6385 2022-02-22,2022-02-22 12:28:34,"Diarrhé, Pneumonie"
6385,10,2022-02-22,409,6385 2022-02-22,2022-02-22 06:54:38,"Diarrhé, Pneumonie"
6355,9,2022-02-22,5,6355 2022-02-22,2022-02-22 20:00:17,Healthy
6355,9,2022-02-22,213,6355 2022-02-22,2022-02-22 15:18:29,Healthy
6355,9,2022-02-22,5,6355 2022-02-22,2022-02-22 10:34:02,Healthy
6393,10,2022-02-22,614,6393 2022-02-22,2022-02-22 19:52:50,Unknown
6404,1,2022-02-22,7,6404 2022-02-22,2022-02-22 19:41:42,Diarrhé
6404,1,2022-02-22,420,6404 2022-02-22,2022-02-22 14:08:04,Diarrhé
6356,9,2022-02-22,16,6356 2022-02-22,2022-02-22 15:44:46,Unknown
6356,9,2022-02-22,253,6356 2022-02-22,2022-02-22 10:29:00,Unknown
6356,9,2022-02-22,143,6356 2022-02-22,2022-02-22 09:15:10,Unknown
6375,10,2022-02-22,265,6375 2022-02-22,2022-02-22 19:34:50,"Diarrhé, Pneumonie"
6375,10,2022-02-22,267,6375 2022-02-22,2022-02-22 06:00:30,"Diarrhé, Pneumonie"
6726,10,2022-02-22,451,6726 2022-02-22,2022-02-22 19:18:02,Healthy
6726,10,2022-02-22,149,6726 2022-02-22,2022-02-22 19:03:58,Healthy
6726,10,2022-02-22,9,6726 2022-02-22,2022-02-22 10:23:05,Healthy
6726,10,2022-02-22,275,6726 2022-02-22,2022-02-22 06:23:38,Healthy
6766,10,2022-02-22,49,6766 2022-02-22,2022-02-22 17:09:42,Diarrhé
6766,10,2022-02-22,593,6766 2022-02-22,2022-02-22 09:35:34,Diarrhé
6797,1,2022-02-22,405,6797 2022-02-22,2022-02-22 18:54:09,Diarrhé
6349,9,2022-02-22,300,6349 2022-02-22,2022-02-22 18:39:29,Diarrhé
6349,9,2022-02-22,295,6349 2022-02-22,2022-02-22 13:20:10,Diarrhé
6405,1,2022-02-22,411,6405 2022-02-22,2022-02-22 18:33:08,Unknown
6405,1,2022-02-22,9,6405 2022-02-22,2022-02-22 14:43:27,Unknown
6405,1,2022-02-22,713,6405 2022-02-22,2022-02-22 13:03:02,Unknown
6734,10,2022-02-22,262,6734 2022-02-22,2022-02-22 18:25:28,Healthy
6734,10,2022-02-22,249,6734 2022-02-22,2022-02-22 13:29:46,Healthy
6734,10,2022-02-22,188,6734 2022-02-22,2022-02-22 11:05:28,Healthy
6734,10,2022-02-22,15,6734 2022-02-22,2022-02-22 06:59:38,Healthy
6382,10,2022-02-22,452,6382 2022-02-22,2022-02-22 16:59:33,Diarrhé
6382,10,2022-02-22,450,6382 2022-02-22,2022-02-22 10:17:59,Diarrhé
6799,1,2022-02-22,621,6799 2022-02-22,2022-02-22 07:18:12,Unknown
6799,1,2022-02-22,10,6799 2022-02-22,2022-02-22 07:04:46,Unknown
6796,1,2022-02-22,194,6796 2022-02-22,2022-02-22 08:21:42,Healthy
6408,1,2022-02-22,285,6408 2022-02-22,2022-02-22 08:59:26,"Diarrhé, Pneumonie"
6408,1,2022-02-22,935,6408 2022-02-22,2022-02-22 06:10:46,"Diarrhé, Pneumonie"
6771,2,2022-02-21,378,6771 2022-02-21,2022-02-21 22:12:11,Diarrhé
6771,2,2022-02-21,47,6771 2022-02-21,2022-02-21 14:08:46,Diarrhé
6405,1,2022-02-21,10,6405 2022-02-21,2022-02-21 21:55:04,Diarrhé
6405,1,2022-02-21,161,6405 2022-02-21,2022-02-21 21:20:53,Diarrhé
6405,1,2022-02-21,338,6405 2022-02-21,2022-02-21 18:22:40,Diarrhé
6405,1,2022-02-21,281,6405 2022-02-21,2022-02-21 14:24:38,Diarrhé
6405,1,2022-02-21,472,6405 2022-02-21,2022-02-21 11:09:41,Diarrhé
6405,1,2022-02-21,519,6405 2022-02-21,2022-02-21 07:33:16,Diarrhé
6791,2,2022-02-21,8,6791 2022-02-21,2022-02-21 21:42:15,Diarrhé
6791,2,2022-02-21,172,6791 2022-02-21,2022-02-21 19:48:27,Diarrhé
6791,2,2022-02-21,116,6791 2022-02-21,2022-02-21 12:01:23,Diarrhé
6791,2,2022-02-21,200,6791 2022-02-21,2022-02-21 08:37:31,Diarrhé
6791,2,2022-02-21,291,6791 2022-02-21,2022-02-21 08:32:22,Diarrhé
6403,2,2022-02-21,34,6403 2022-02-21,2022-02-21 21:26:00,Diarrhé
6403,2,2022-02-21,159,6403 2022-02-21,2022-02-21 18:08:09,Diarrhé
6403,2,2022-02-21,125,6403 2022-02-21,2022-02-21 11:17:44,Diarrhé
6403,2,2022-02-21,269,6403 2022-02-21,2022-02-21 09:17:24,Diarrhé
6404,1,2022-02-21,7,6404 2022-02-21,2022-02-21 19:42:33,Diarrhé
6404,1,2022-02-21,764,6404 2022-02-21,2022-02-21 16:25:19,Diarrhé
6404,1,2022-02-21,423,6404 2022-02-21,2022-02-21 08:20:40,Diarrhé
6385,10,2022-02-21,348,6385 2022-02-21,2022-02-21 19:03:28,Pneumonie
6385,10,2022-02-21,300,6385 2022-02-21,2022-02-21 16:38:52,Pneumonie
6385,10,2022-02-21,522,6385 2022-02-21,2022-02-21 07:54:43,Pneumonie
6768,2,2022-02-21,292,6768 2022-02-21,2022-02-21 21:33:32,Unknown
6768,2,2022-02-21,312,6768 2022-02-21,2022-02-21 18:46:29,Unknown
6768,2,2022-02-21,420,6768 2022-02-21,2022-02-21 08:45:17,Unknown
6794,2,2022-02-21,308,6794 2022-02-21,2022-02-21 17:52:52,"Diarrhé, Pneumonie"
6794,2,2022-02-21,7,6794 2022-02-21,2022-02-21 16:00:57,"Diarrhé, Pneumonie"
6794,2,2022-02-21,128,6794 2022-02-21,2022-02-21 15:55:52,"Diarrhé, Pneumonie"
6794,2,2022-02-21,353,6794 2022-02-21,2022-02-21 12:37:31,"Diarrhé, Pneumonie"
6794,2,2022-02-21,140,6794 2022-02-21,2022-02-21 09:42:35,"Diarrhé, Pneumonie"
6794,2,2022-02-21,537,6794 2022-02-21,2022-02-21 08:12:34,"Diarrhé, Pneumonie"
6764,10,2022-02-21,141,6764 2022-02-21,2022-02-21 13:59:39,Pneumonie
6764,10,2022-02-21,150,6764 2022-02-21,2022-02-21 11:03:06,Pneumonie
6356,9,2022-02-21,9,6356 2022-02-21,2022-02-21 12:52:07,Unknown
6353,9,2022-02-21,182,6353 2022-02-21,2022-02-21 17:18:27,Diarrhé
6353,9,2022-02-21,33,6353 2022-02-21,2022-02-21 16:12:04,Diarrhé
6353,9,2022-02-21,203,6353 2022-02-21,2022-02-21 12:18:51,Diarrhé
6724,10,2022-02-21,19,6724 2022-02-21,2022-02-21 21:03:13,Pneumonie
6741,9,2022-02-21,25,6741 2022-02-21,2022-02-21 11:36:06,Pneumonie
6773,2,2022-02-21,285,6773 2022-02-21,2022-02-21 21:14:27,Diarrhé
6773,2,2022-02-21,317,6773 2022-02-21,2022-02-21 18:41:12,Diarrhé
6773,2,2022-02-21,125,6773 2022-02-21,2022-02-21 18:28:34,Diarrhé
6773,2,2022-02-21,189,6773 2022-02-21,2022-02-21 17:10:36,Diarrhé
6773,2,2022-02-21,350,6773 2022-02-21,2022-02-21 17:04:46,Diarrhé
6773,2,2022-02-21,210,6773 2022-02-21,2022-02-21 12:12:26,Diarrhé
6773,2,2022-02-21,140,6773 2022-02-21,2022-02-21 10:25:05,Diarrhé
6773,2,2022-02-21,116,6773 2022-02-21,2022-02-21 06:26:00,Diarrhé
6349,9,2022-02-21,155,6349 2022-02-21,2022-02-21 14:35:49,Unknown
6349,9,2022-02-21,5,6349 2022-02-21,2022-02-21 13:49:54,Unknown
6780,2,2022-02-21,360,6780 2022-02-21,2022-02-21 21:08:26,Diarrhé
6780,2,2022-02-21,374,6780 2022-02-21,2022-02-21 18:16:31,Diarrhé
6780,2,2022-02-21,368,6780 2022-02-21,2022-02-21 14:53:28,Diarrhé
6766,10,2022-02-21,429,6766 2022-02-21,2022-02-21 16:06:12,Diarrhé
6787,2,2022-02-21,251,6787 2022-02-21,2022-02-21 18:36:02,Unknown
6787,2,2022-02-21,176,6787 2022-02-21,2022-02-21 12:46:35,Unknown
6760,10,2022-02-21,22,6760 2022-02-21,2022-02-21 14:46:21,Healthy
6355,9,2022-02-21,85,6355 2022-02-21,2022-02-21 20:58:10,Unknown
6355,9,2022-02-21,176,6355 2022-02-21,2022-02-21 13:42:42,Unknown
6355,9,2022-02-21,211,6355 2022-02-21,2022-02-21 09:31:40,Unknown
6355,9,2022-02-21,95,6355 2022-02-21,2022-02-21 09:25:07,Unknown
6746,10,2022-02-21,425,6746 2022-02-21,2022-02-21 20:50:19,Pneumonie
6370,10,2022-02-21,448,6370 2022-02-21,2022-02-21 07:25:35,Diarrhé
6370,10,2022-02-21,7,6370 2022-02-21,2022-02-21 07:06:10,Diarrhé
6391,2,2022-02-21,439,6391 2022-02-21,2022-02-21 20:40:14,Healthy
6391,2,2022-02-21,128,6391 2022-02-21,2022-02-21 20:33:27,Healthy
6391,2,2022-02-21,126,6391 2022-02-21,2022-02-21 12:30:22,Healthy
6738,10,2022-02-21,16,6738 2022-02-21,2022-02-21 14:41:10,Pneumonie
6738,10,2022-02-21,260,6738 2022-02-21,2022-02-21 10:19:56,Pneumonie
6783,2,2022-02-21,489,6783 2022-02-21,2022-02-21 14:59:36,Diarrhé
6783,2,2022-02-21,40,6783 2022-02-21,2022-02-21 10:58:00,Diarrhé
6783,2,2022-02-21,729,6783 2022-02-21,2022-02-21 06:55:57,Diarrhé
6761,10,2022-02-21,127,6761 2022-02-21,2022-02-21 10:12:41,Pneumonie
6761,10,2022-02-21,135,6761 2022-02-21,2022-02-21 10:07:32,Pneumonie
6761,10,2022-02-21,128,6761 2022-02-21,2022-02-21 10:02:31,Pneumonie
6761,10,2022-02-21,204,6761 2022-02-21,2022-02-21 09:09:27,Pneumonie
6761,10,2022-02-21,125,6761 2022-02-21,2022-02-21 09:02:43,Pneumonie
6728,10,2022-02-21,118,6728 2022-02-21,2022-02-21 20:11:00,Pneumonie
6728,10,2022-02-21,151,6728 2022-02-21,2022-02-21 15:46:38,Pneumonie
6728,10,2022-02-21,7,6728 2022-02-21,2022-02-21 15:05:03,Pneumonie
6728,10,2022-02-21,556,6728 2022-02-21,2022-02-21 07:00:59,Pneumonie
6382,10,2022-02-21,320,6382 2022-02-21,2022-02-21 14:30:36,Diarrhé
6382,10,2022-02-21,446,6382 2022-02-21,2022-02-21 07:47:17,Diarrhé
6715,9,2022-02-21,293,6715 2022-02-21,2022-02-21 20:00:41,Pneumonie
6388,10,2022-02-21,5,6388 2022-02-21,2022-02-21 19:36:22,Unknown
6388,10,2022-02-21,208,6388 2022-02-21,2022-02-21 18:57:51,Unknown
6388,10,2022-02-21,177,6388 2022-02-21,2022-02-21 10:39:49,Unknown
6393,10,2022-02-21,77,6393 2022-02-21,2022-02-21 07:16:53,Diarrhé
6354,9,2022-02-21,206,6354 2022-02-21,2022-02-21 15:36:11,Unknown
6365,9,2022-02-21,406,6365 2022-02-21,2022-02-21 19:31:02,Pneumonie
6360,9,2022-02-21,21,6360 2022-02-21,2022-02-21 14:18:53,Pneumonie
6371,10,2022-02-21,190,6371 2022-02-21,2022-02-21 19:22:47,Pneumonie
6371,10,2022-02-21,227,6371 2022-02-21,2022-02-21 10:47:02,Pneumonie
6371,10,2022-02-21,256,6371 2022-02-21,2022-02-21 06:02:00,Pneumonie
6778,2,2022-02-21,140,6778 2022-02-21,2022-02-21 16:59:25,"Diarrhé, Pneumonie"
6778,2,2022-02-21,344,6778 2022-02-21,2022-02-21 06:20:16,"Diarrhé, Pneumonie"
6774,2,2022-02-21,412,6774 2022-02-21,2022-02-21 18:51:41,Diarrhé
6734,10,2022-02-21,242,6734 2022-02-21,2022-02-21 13:29:43,Unknown
6734,10,2022-02-21,250,6734 2022-02-21,2022-02-21 06:42:25,Unknown
6726,10,2022-02-21,171,6726 2022-02-21,2022-02-21 17:23:33,Healthy
6726,10,2022-02-21,209,6726 2022-02-21,2022-02-21 13:35:56,Healthy
6796,1,2022-02-21,20,6796 2022-02-21,2022-02-21 06:31:31,Diarrhé
6375,10,2022-02-21,434,6375 2022-02-21,2022-02-21 15:29:57,Unknown
6375,10,2022-02-21,23,6375 2022-02-21,2022-02-21 14:13:47,Unknown
6375,10,2022-02-21,28,6375 2022-02-21,2022-02-21 06:36:44,Unknown
6799,1,2022-02-21,205,6799 2022-02-21,2022-02-21 10:52:59,Diarrhé
6799,1,2022-02-21,545,6799 2022-02-21,2022-02-21 09:49:17,Diarrhé
6799,1,2022-02-21,16,6799 2022-02-21,2022-02-21 08:55:55,Diarrhé
6799,1,2022-02-21,19,6799 2022-02-21,2022-02-21 08:50:31,Diarrhé
6799,1,2022-02-21,121,6799 2022-02-21,2022-02-21 07:11:30,Diarrhé
6799,1,2022-02-21,6,6799 2022-02-21,2022-02-21 06:48:04,Diarrhé
6407,1,2022-02-21,263,6407 2022-02-21,2022-02-21 11:29:48,Healthy
6797,1,2022-02-21,408,6797 2022-02-21,2022-02-21 08:04:58,Diarrhé
6797,1,2022-02-21,101,6797 2022-02-21,2022-02-21 07:59:55,Diarrhé
6794,2,2022-02-20,166,6794 2022-02-20,2022-02-20 22:49:11,Unknown
6787,2,2022-02-20,130,6787 2022-02-20,2022-02-20 22:19:52,Pneumonie
6787,2,2022-02-20,135,6787 2022-02-20,2022-02-20 22:03:43,Pneumonie
6787,2,2022-02-20,279,6787 2022-02-20,2022-02-20 17:07:59,Pneumonie
6787,2,2022-02-20,369,6787 2022-02-20,2022-02-20 13:47:15,Pneumonie
6787,2,2022-02-20,129,6787 2022-02-20,2022-02-20 12:47:40,Pneumonie
6787,2,2022-02-20,105,6787 2022-02-20,2022-02-20 06:09:47,Pneumonie
6715,9,2022-02-20,246,6715 2022-02-20,2022-02-20 22:14:15,Pneumonie
6715,9,2022-02-20,14,6715 2022-02-20,2022-02-20 10:01:30,Pneumonie
6715,9,2022-02-20,356,6715 2022-02-20,2022-02-20 07:47:40,Pneumonie
6371,10,2022-02-20,124,6371 2022-02-20,2022-02-20 22:08:58,Unknown
6371,10,2022-02-20,40,6371 2022-02-20,2022-02-20 20:45:53,Unknown
6371,10,2022-02-20,275,6371 2022-02-20,2022-02-20 17:32:42,Unknown
6355,9,2022-02-20,22,6355 2022-02-20,2022-02-20 21:56:41,Healthy
6355,9,2022-02-20,7,6355 2022-02-20,2022-02-20 21:17:53,Healthy
6355,9,2022-02-20,14,6355 2022-02-20,2022-02-20 18:50:11,Healthy
6355,9,2022-02-20,22,6355 2022-02-20,2022-02-20 18:44:12,Healthy
6355,9,2022-02-20,13,6355 2022-02-20,2022-02-20 08:06:34,Healthy
6393,10,2022-02-20,430,6393 2022-02-20,2022-02-20 21:50:16,Unknown
6746,10,2022-02-20,582,6746 2022-02-20,2022-02-20 15:02:52,Pneumonie
6764,10,2022-02-20,171,6764 2022-02-20,2022-02-20 21:37:11,Pneumonie
6764,10,2022-02-20,340,6764 2022-02-20,2022-02-20 16:11:53,Pneumonie
6353,9,2022-02-20,24,6353 2022-02-20,2022-02-20 21:12:32,Unknown
6353,9,2022-02-20,173,6353 2022-02-20,2022-02-20 18:33:53,Unknown
6353,9,2022-02-20,129,6353 2022-02-20,2022-02-20 18:00:07,Unknown
6353,9,2022-02-20,181,6353 2022-02-20,2022-02-20 14:18:30,Unknown
6353,9,2022-02-20,168,6353 2022-02-20,2022-02-20 10:45:31,Unknown
6353,9,2022-02-20,72,6353 2022-02-20,2022-02-20 06:52:28,Unknown
6370,10,2022-02-20,147,6370 2022-02-20,2022-02-20 21:25:04,Pneumonie
6370,10,2022-02-20,13,6370 2022-02-20,2022-02-20 07:23:27,Pneumonie
6370,10,2022-02-20,7,6370 2022-02-20,2022-02-20 07:18:25,Pneumonie
6391,2,2022-02-20,278,6391 2022-02-20,2022-02-20 13:10:31,Unknown
6403,2,2022-02-20,580,6403 2022-02-20,2022-02-20 19:14:38,Pneumonie
6403,2,2022-02-20,117,6403 2022-02-20,2022-02-20 17:49:18,Pneumonie
6403,2,2022-02-20,535,6403 2022-02-20,2022-02-20 07:53:07,Pneumonie
6791,2,2022-02-20,26,6791 2022-02-20,2022-02-20 20:35:32,Unknown
6791,2,2022-02-20,285,6791 2022-02-20,2022-02-20 19:31:01,Unknown
6791,2,2022-02-20,207,6791 2022-02-20,2022-02-20 18:55:22,Unknown
6791,2,2022-02-20,543,6791 2022-02-20,2022-02-20 16:40:07,Unknown
6791,2,2022-02-20,264,6791 2022-02-20,2022-02-20 15:32:47,Unknown
6791,2,2022-02-20,907,6791 2022-02-20,2022-02-20 13:31:36,Unknown
6791,2,2022-02-20,134,6791 2022-02-20,2022-02-20 09:10:28,Unknown
6771,2,2022-02-20,156,6771 2022-02-20,2022-02-20 21:07:07,Diarrhé
6771,2,2022-02-20,431,6771 2022-02-20,2022-02-20 19:45:02,Diarrhé
6771,2,2022-02-20,270,6771 2022-02-20,2022-02-20 17:42:18,Diarrhé
6771,2,2022-02-20,134,6771 2022-02-20,2022-02-20 08:25:43,Diarrhé
6774,2,2022-02-20,10,6774 2022-02-20,2022-02-20 21:01:47,Healthy
6774,2,2022-02-20,276,6774 2022-02-20,2022-02-20 13:26:04,Healthy
6797,1,2022-02-20,258,6797 2022-02-20,2022-02-20 09:48:56,Healthy
6780,2,2022-02-20,350,6780 2022-02-20,2022-02-20 19:38:33,"Diarrhé, Pneumonie"
6780,2,2022-02-20,370,6780 2022-02-20,2022-02-20 15:45:47,"Diarrhé, Pneumonie"
6780,2,2022-02-20,554,6780 2022-02-20,2022-02-20 12:54:42,"Diarrhé, Pneumonie"
6741,9,2022-02-20,268,6741 2022-02-20,2022-02-20 20:55:09,Unknown
6741,9,2022-02-20,12,6741 2022-02-20,2022-02-20 15:09:29,Unknown
6741,9,2022-02-20,15,6741 2022-02-20,2022-02-20 14:37:39,Unknown
6741,9,2022-02-20,80,6741 2022-02-20,2022-02-20 07:07:34,Unknown
6724,10,2022-02-20,5,6724 2022-02-20,2022-02-20 17:20:16,Unknown
6724,10,2022-02-20,351,6724 2022-02-20,2022-02-20 06:32:28,Unknown
6724,10,2022-02-20,27,6724 2022-02-20,2022-02-20 06:22:01,Unknown
6773,2,2022-02-20,207,6773 2022-02-20,2022-02-20 19:07:34,Healthy
6773,2,2022-02-20,356,6773 2022-02-20,2022-02-20 13:04:35,Healthy
6773,2,2022-02-20,394,6773 2022-02-20,2022-02-20 08:13:24,Healthy
6773,2,2022-02-20,159,6773 2022-02-20,2022-02-20 06:46:39,Healthy
6365,9,2022-02-20,559,6365 2022-02-20,2022-02-20 20:40:46,Pneumonie
6365,9,2022-02-20,38,6365 2022-02-20,2022-02-20 20:17:20,Pneumonie
6365,9,2022-02-20,36,6365 2022-02-20,2022-02-20 14:24:12,Pneumonie
6365,9,2022-02-20,16,6365 2022-02-20,2022-02-20 07:28:33,Pneumonie
6726,10,2022-02-20,169,6726 2022-02-20,2022-02-20 14:32:11,Healthy
6728,10,2022-02-20,317,6728 2022-02-20,2022-02-20 12:26:01,Unknown
6728,10,2022-02-20,324,6728 2022-02-20,2022-02-20 08:59:00,Unknown
6728,10,2022-02-20,147,6728 2022-02-20,2022-02-20 08:46:31,Unknown
6728,10,2022-02-20,133,6728 2022-02-20,2022-02-20 08:39:26,Unknown
6404,1,2022-02-20,457,6404 2022-02-20,2022-02-20 20:30:13,Diarrhé
6404,1,2022-02-20,552,6404 2022-02-20,2022-02-20 18:18:15,Diarrhé
6404,1,2022-02-20,201,6404 2022-02-20,2022-02-20 13:15:49,Diarrhé
6360,9,2022-02-20,18,6360 2022-02-20,2022-02-20 20:22:23,Unknown
6360,9,2022-02-20,528,6360 2022-02-20,2022-02-20 12:00:47,Unknown
6766,10,2022-02-20,18,6766 2022-02-20,2022-02-20 07:34:27,Unknown
6354,9,2022-02-20,288,6354 2022-02-20,2022-02-20 17:00:18,Unknown
6354,9,2022-02-20,227,6354 2022-02-20,2022-02-20 13:40:53,Unknown
6354,9,2022-02-20,308,6354 2022-02-20,2022-02-20 08:53:05,Unknown
6783,2,2022-02-20,505,6783 2022-02-20,2022-02-20 20:12:09,Diarrhé
6783,2,2022-02-20,462,6783 2022-02-20,2022-02-20 16:32:05,Diarrhé
6349,9,2022-02-20,175,6349 2022-02-20,2022-02-20 12:10:42,Pneumonie
6349,9,2022-02-20,171,6349 2022-02-20,2022-02-20 08:00:01,Pneumonie
6778,2,2022-02-20,346,6778 2022-02-20,2022-02-20 20:05:58,Diarrhé
6778,2,2022-02-20,455,6778 2022-02-20,2022-02-20 14:43:53,Diarrhé
6786,2,2022-02-20,452,6786 2022-02-20,2022-02-20 19:53:10,Unknown
6786,2,2022-02-20,10,6786 2022-02-20,2022-02-20 18:24:51,Unknown
6786,2,2022-02-20,368,6786 2022-02-20,2022-02-20 14:57:03,Unknown
6786,2,2022-02-20,456,6786 2022-02-20,2022-02-20 09:34:59,Unknown
6786,2,2022-02-20,276,6786 2022-02-20,2022-02-20 09:16:44,Unknown
6356,9,2022-02-20,126,6356 2022-02-20,2022-02-20 09:28:42,Unknown
6734,10,2022-02-20,178,6734 2022-02-20,2022-02-20 19:00:28,Unknown
6734,10,2022-02-20,8,6734 2022-02-20,2022-02-20 13:52:16,Unknown
6734,10,2022-02-20,54,6734 2022-02-20,2022-02-20 12:40:55,Unknown
6734,10,2022-02-20,53,6734 2022-02-20,2022-02-20 07:12:56,Unknown
6734,10,2022-02-20,17,6734 2022-02-20,2022-02-20 07:02:29,Unknown
6734,10,2022-02-20,5,6734 2022-02-20,2022-02-20 06:41:20,Unknown
6734,10,2022-02-20,114,6734 2022-02-20,2022-02-20 06:16:51,Unknown
6768,2,2022-02-20,761,6768 2022-02-20,2022-02-20 14:09:03,"Diarrhé, Pneumonie"
6768,2,2022-02-20,215,6768 2022-02-20,2022-02-20 13:59:01,"Diarrhé, Pneumonie"
6760,10,2022-02-20,9,6760 2022-02-20,2022-02-20 18:38:58,Unknown
6760,10,2022-02-20,73,6760 2022-02-20,2022-02-20 09:43:21,Unknown
6760,10,2022-02-20,24,6760 2022-02-20,2022-02-20 07:41:40,Unknown
6738,10,2022-02-20,243,6738 2022-02-20,2022-02-20 17:25:19,Pneumonie
6738,10,2022-02-20,207,6738 2022-02-20,2022-02-20 12:31:39,Pneumonie
6738,10,2022-02-20,153,6738 2022-02-20,2022-02-20 08:32:23,Pneumonie
6382,10,2022-02-20,373,6382 2022-02-20,2022-02-20 17:15:10,Pneumonie
6382,10,2022-02-20,579,6382 2022-02-20,2022-02-20 10:51:42,Pneumonie
6796,1,2022-02-20,53,6796 2022-02-20,2022-02-20 16:45:31,Diarrhé
6796,1,2022-02-20,6,6796 2022-02-20,2022-02-20 14:49:17,Diarrhé
6796,1,2022-02-20,278,6796 2022-02-20,2022-02-20 08:19:53,Diarrhé
6388,10,2022-02-20,428,6388 2022-02-20,2022-02-20 16:17:34,Diarrhé
6385,10,2022-02-20,543,6385 2022-02-20,2022-02-20 15:20:53,Pneumonie
6405,1,2022-02-20,418,6405 2022-02-20,2022-02-20 10:20:31,Diarrhé
6794,2,2022-02-19,130,6794 2022-02-19,2022-02-19 21:35:21,Pneumonie
6794,2,2022-02-19,14,6794 2022-02-19,2022-02-19 17:18:51,Pneumonie
6794,2,2022-02-19,455,6794 2022-02-19,2022-02-19 16:24:27,Pneumonie
6794,2,2022-02-19,7,6794 2022-02-19,2022-02-19 08:50:57,Pneumonie
6787,2,2022-02-19,112,6787 2022-02-19,2022-02-19 22:52:34,Diarrhé
6787,2,2022-02-19,441,6787 2022-02-19,2022-02-19 19:02:23,Diarrhé
6787,2,2022-02-19,130,6787 2022-02-19,2022-02-19 18:50:37,Diarrhé
6787,2,2022-02-19,607,6787 2022-02-19,2022-02-19 14:54:47,Diarrhé
6787,2,2022-02-19,480,6787 2022-02-19,2022-02-19 12:50:34,Diarrhé
6787,2,2022-02-19,44,6787 2022-02-19,2022-02-19 09:41:58,Diarrhé
6787,2,2022-02-19,159,6787 2022-02-19,2022-02-19 08:58:15,Diarrhé
6403,2,2022-02-19,232,6403 2022-02-19,2022-02-19 22:18:07,Pneumonie
6403,2,2022-02-19,405,6403 2022-02-19,2022-02-19 20:16:14,Pneumonie
6403,2,2022-02-19,124,6403 2022-02-19,2022-02-19 20:07:38,Pneumonie
6403,2,2022-02-19,347,6403 2022-02-19,2022-02-19 18:56:25,Pneumonie
6403,2,2022-02-19,61,6403 2022-02-19,2022-02-19 17:06:54,Pneumonie
6403,2,2022-02-19,407,6403 2022-02-19,2022-02-19 16:32:02,Pneumonie
6403,2,2022-02-19,332,6403 2022-02-19,2022-02-19 15:09:07,Pneumonie
