calfNumber,parc,day,Duration,cwd,datetime,State
6780,2,2022-02-24,1,6780 2022-02-24,2022-02-24 14:43:14,Diarrhé
6780,2,2022-02-24,189,6780 2022-02-24,2022-02-24 12:29:47,Diarrhé
6780,2,2022-02-24,431,6780 2022-02-24,2022-02-24 11:19:58,Diarrhé
6780,2,2022-02-24,318,6780 2022-02-24,2022-02-24 08:15:34,Diarrhé
6780,2,2022-02-24,11,6780 2022-02-24,2022-02-24 06:25:46,Diarrhé
6780,2,2022-02-24,38,6780 2022-02-24,2022-02-24 06:22:38,Diarrhé
6385,10,2022-02-24,363,6385 2022-02-24,2022-02-24 22:33:09,"Diarrhé, Pneumonie"
6385,10,2022-02-24,396,6385 2022-02-24,2022-02-24 15:25:59,"Diarrhé, Pneumonie"
6385,10,2022-02-24,98,6385 2022-02-24,2022-02-24 15:22:18,"Diarrhé, Pneumonie"
6385,10,2022-02-24,431,6385 2022-02-24,2022-02-24 07:12:18,"Diarrhé, Pneumonie"
6746,10,2022-02-24,816,6746 2022-02-24,2022-02-24 22:04:02,Pneumonie
6746,10,2022-02-24,351,6746 2022-02-24,2022-02-24 13:29:42,Pneumonie
6794,2,2022-02-24,181,6794 2022-02-24,2022-02-24 21:27:52,"Diarrhé, Pneumonie"
6794,2,2022-02-24,75,6794 2022-02-24,2022-02-24 20:59:56,"Diarrhé, Pneumonie"
6794,2,2022-02-24,267,6794 2022-02-24,2022-02-24 19:56:43,"Diarrhé, Pneumonie"
6794,2,2022-02-24,27,6794 2022-02-24,2022-02-24 19:53:21,"Diarrhé, Pneumonie"
6794,2,2022-02-24,58,6794 2022-02-24,2022-02-24 17:07:47,"Diarrhé, Pneumonie"
6794,2,2022-02-24,387,6794 2022-02-24,2022-02-24 13:06:11,"Diarrhé, Pneumonie"
6794,2,2022-02-24,170,6794 2022-02-24,2022-02-24 13:02:39,"Diarrhé, Pneumonie"
6794,2,2022-02-24,197,6794 2022-02-24,2022-02-24 11:48:13,"Diarrhé, Pneumonie"
6794,2,2022-02-24,338,6794 2022-02-24,2022-02-24 08:21:08,"Diarrhé, Pneumonie"
6412,1,2022-02-24,144,6412 2022-02-24,2022-02-24 21:24:46,Diarrhé
6412,1,2022-02-24,82,6412 2022-02-24,2022-02-24 21:21:45,Diarrhé
6412,1,2022-02-24,401,6412 2022-02-24,2022-02-24 18:16:09,Diarrhé
6412,1,2022-02-24,45,6412 2022-02-24,2022-02-24 18:04:46,Diarrhé
6412,1,2022-02-24,13,6412 2022-02-24,2022-02-24 18:01:30,Diarrhé
6412,1,2022-02-24,19,6412 2022-02-24,2022-02-24 17:58:07,Diarrhé
6412,1,2022-02-24,24,6412 2022-02-24,2022-02-24 17:53:24,Diarrhé
6412,1,2022-02-24,172,6412 2022-02-24,2022-02-24 13:37:40,Diarrhé
6412,1,2022-02-24,130,6412 2022-02-24,2022-02-24 12:38:46,Diarrhé
6412,1,2022-02-24,18,6412 2022-02-24,2022-02-24 11:07:41,Diarrhé
6412,1,2022-02-24,314,6412 2022-02-24,2022-02-24 08:51:49,Diarrhé
6412,1,2022-02-24,209,6412 2022-02-24,2022-02-24 06:28:36,Diarrhé
6370,10,2022-02-24,88,6370 2022-02-24,2022-02-24 21:12:37,Pneumonie
6370,10,2022-02-24,269,6370 2022-02-24,2022-02-24 18:19:41,Pneumonie
6370,10,2022-02-24,10,6370 2022-02-24,2022-02-24 13:11:39,Pneumonie
6370,10,2022-02-24,12,6370 2022-02-24,2022-02-24 08:28:31,Pneumonie
6370,10,2022-02-24,24,6370 2022-02-24,2022-02-24 08:25:27,Pneumonie
6370,10,2022-02-24,7,6370 2022-02-24,2022-02-24 08:22:12,Pneumonie
6797,1,2022-02-24,115,6797 2022-02-24,2022-02-24 21:08:40,Diarrhé
6797,1,2022-02-24,48,6797 2022-02-24,2022-02-24 20:11:41,Diarrhé
6797,1,2022-02-24,11,6797 2022-02-24,2022-02-24 20:07:05,Diarrhé
6797,1,2022-02-24,118,6797 2022-02-24,2022-02-24 15:36:13,Diarrhé
6797,1,2022-02-24,489,6797 2022-02-24,2022-02-24 10:30:20,Diarrhé
6726,10,2022-02-24,119,6726 2022-02-24,2022-02-24 21:07:47,Healthy
6726,10,2022-02-24,25,6726 2022-02-24,2022-02-24 21:04:18,Healthy
6726,10,2022-02-24,17,6726 2022-02-24,2022-02-24 20:12:19,Healthy
6726,10,2022-02-24,329,6726 2022-02-24,2022-02-24 18:46:43,Healthy
6726,10,2022-02-24,203,6726 2022-02-24,2022-02-24 14:01:46,Healthy
6726,10,2022-02-24,303,6726 2022-02-24,2022-02-24 09:14:47,Healthy
6768,2,2022-02-24,396,6768 2022-02-24,2022-02-24 21:05:50,Pneumonie
6768,2,2022-02-24,569,6768 2022-02-24,2022-02-24 18:18:11,Pneumonie
6768,2,2022-02-24,436,6768 2022-02-24,2022-02-24 14:06:23,Pneumonie
6768,2,2022-02-24,719,6768 2022-02-24,2022-02-24 07:54:00,Pneumonie
6778,2,2022-02-24,243,6778 2022-02-24,2022-02-24 18:14:07,"Diarrhé, Pneumonie"
6778,2,2022-02-24,377,6778 2022-02-24,2022-02-24 14:14:29,"Diarrhé, Pneumonie"
6778,2,2022-02-24,379,6778 2022-02-24,2022-02-24 11:38:16,"Diarrhé, Pneumonie"
6778,2,2022-02-24,381,6778 2022-02-24,2022-02-24 06:47:08,"Diarrhé, Pneumonie"
6405,1,2022-02-24,66,6405 2022-02-24,2022-02-24 20:50:18,Diarrhé
6405,1,2022-02-24,332,6405 2022-02-24,2022-02-24 20:44:46,Diarrhé
6405,1,2022-02-24,444,6405 2022-02-24,2022-02-24 16:15:22,Diarrhé
6405,1,2022-02-24,388,6405 2022-02-24,2022-02-24 10:44:15,Diarrhé
6405,1,2022-02-24,715,6405 2022-02-24,2022-02-24 06:02:28,Diarrhé
6773,2,2022-02-24,176,6773 2022-02-24,2022-02-24 20:49:47,Healthy
6773,2,2022-02-24,293,6773 2022-02-24,2022-02-24 18:09:14,Healthy
6773,2,2022-02-24,183,6773 2022-02-24,2022-02-24 15:02:29,Healthy
6773,2,2022-02-24,21,6773 2022-02-24,2022-02-24 14:57:21,Healthy
6773,2,2022-02-24,134,6773 2022-02-24,2022-02-24 13:43:03,Healthy
6773,2,2022-02-24,79,6773 2022-02-24,2022-02-24 13:27:27,Healthy
6773,2,2022-02-24,228,6773 2022-02-24,2022-02-24 11:04:59,Healthy
6773,2,2022-02-24,153,6773 2022-02-24,2022-02-24 09:23:56,Healthy
6773,2,2022-02-24,382,6773 2022-02-24,2022-02-24 06:00:29,Healthy
6371,10,2022-02-24,45,6371 2022-02-24,2022-02-24 20:45:52,Pneumonie
6371,10,2022-02-24,274,6371 2022-02-24,2022-02-24 16:00:42,Pneumonie
6371,10,2022-02-24,221,6371 2022-02-24,2022-02-24 09:06:32,Pneumonie
6715,9,2022-02-24,337,6715 2022-02-24,2022-02-24 20:42:54,Pneumonie
6715,9,2022-02-24,252,6715 2022-02-24,2022-02-24 13:16:03,Pneumonie
6715,9,2022-02-24,308,6715 2022-02-24,2022-02-24 07:56:08,Pneumonie
6360,9,2022-02-24,91,6360 2022-02-24,2022-02-24 20:38:07,Diarrhé
6360,9,2022-02-24,261,6360 2022-02-24,2022-02-24 18:00:11,Diarrhé
6360,9,2022-02-24,309,6360 2022-02-24,2022-02-24 14:11:32,Diarrhé
6360,9,2022-02-24,454,6360 2022-02-24,2022-02-24 10:05:10,Diarrhé
6360,9,2022-02-24,129,6360 2022-02-24,2022-02-24 09:25:34,Diarrhé
6404,1,2022-02-24,233,6404 2022-02-24,2022-02-24 20:36:08,Diarrhé
6404,1,2022-02-24,308,6404 2022-02-24,2022-02-24 19:51:34,Diarrhé
6404,1,2022-02-24,147,6404 2022-02-24,2022-02-24 19:46:57,Diarrhé
6404,1,2022-02-24,219,6404 2022-02-24,2022-02-24 13:06:04,Diarrhé
6404,1,2022-02-24,586,6404 2022-02-24,2022-02-24 09:00:16,Diarrhé
6355,9,2022-02-24,190,6355 2022-02-24,2022-02-24 20:33:45,Healthy
6355,9,2022-02-24,9,6355 2022-02-24,2022-02-24 20:22:52,Healthy
6355,9,2022-02-24,25,6355 2022-02-24,2022-02-24 20:19:49,Healthy
6355,9,2022-02-24,217,6355 2022-02-24,2022-02-24 15:58:41,Healthy
6355,9,2022-02-24,306,6355 2022-02-24,2022-02-24 07:10:04,Healthy
6787,2,2022-02-24,239,6787 2022-02-24,2022-02-24 20:29:45,Diarrhé
6787,2,2022-02-24,1205,6787 2022-02-24,2022-02-24 15:05:32,Diarrhé
6787,2,2022-02-24,96,6787 2022-02-24,2022-02-24 14:48:13,Diarrhé
6787,2,2022-02-24,51,6787 2022-02-24,2022-02-24 14:38:25,Diarrhé
6787,2,2022-02-24,295,6787 2022-02-24,2022-02-24 08:40:11,Diarrhé
6787,2,2022-02-24,260,6787 2022-02-24,2022-02-24 07:15:22,Diarrhé
6787,2,2022-02-24,140,6787 2022-02-24,2022-02-24 07:09:12,Diarrhé
6349,9,2022-02-24,111,6349 2022-02-24,2022-02-24 20:26:12,Healthy
6349,9,2022-02-24,65,6349 2022-02-24,2022-02-24 20:00:06,Healthy
6349,9,2022-02-24,220,6349 2022-02-24,2022-02-24 17:26:26,Healthy
6349,9,2022-02-24,138,6349 2022-02-24,2022-02-24 17:23:15,Healthy
6349,9,2022-02-24,221,6349 2022-02-24,2022-02-24 13:21:08,Healthy
6349,9,2022-02-24,228,6349 2022-02-24,2022-02-24 08:05:18,Healthy
6771,2,2022-02-24,34,6771 2022-02-24,2022-02-24 20:24:30,Diarrhé
6771,2,2022-02-24,24,6771 2022-02-24,2022-02-24 20:21:21,Diarrhé
6771,2,2022-02-24,248,6771 2022-02-24,2022-02-24 11:08:47,Diarrhé
6771,2,2022-02-24,371,6771 2022-02-24,2022-02-24 06:40:57,Diarrhé
6796,1,2022-02-24,536,6796 2022-02-24,2022-02-24 20:19:58,"Diarrhé, Pneumonie"
6796,1,2022-02-24,17,6796 2022-02-24,2022-02-24 14:42:56,"Diarrhé, Pneumonie"
6764,10,2022-02-24,484,6764 2022-02-24,2022-02-24 13:36:54,Pneumonie
6764,10,2022-02-24,352,6764 2022-02-24,2022-02-24 08:40:15,Pneumonie
6791,2,2022-02-24,652,6791 2022-02-24,2022-02-24 20:10:29,Diarrhé
6791,2,2022-02-24,637,6791 2022-02-24,2022-02-24 17:58:04,Diarrhé
6791,2,2022-02-24,439,6791 2022-02-24,2022-02-24 15:25:37,Diarrhé
6791,2,2022-02-24,599,6791 2022-02-24,2022-02-24 12:18:36,Diarrhé
6791,2,2022-02-24,441,6791 2022-02-24,2022-02-24 08:06:52,Diarrhé
6375,10,2022-02-24,10,6375 2022-02-24,2022-02-24 20:07:53,Pneumonie
6375,10,2022-02-24,11,6375 2022-02-24,2022-02-24 15:15:05,Pneumonie
6375,10,2022-02-24,338,6375 2022-02-24,2022-02-24 06:57:30,Pneumonie
6365,9,2022-02-24,380,6365 2022-02-24,2022-02-24 20:04:08,Pneumonie
6365,9,2022-02-24,130,6365 2022-02-24,2022-02-24 16:16:27,Pneumonie
6365,9,2022-02-24,100,6365 2022-02-24,2022-02-24 16:09:48,Pneumonie
6365,9,2022-02-24,395,6365 2022-02-24,2022-02-24 14:30:56,Pneumonie
6365,9,2022-02-24,49,6365 2022-02-24,2022-02-24 13:41:30,Pneumonie
6365,9,2022-02-24,35,6365 2022-02-24,2022-02-24 13:38:17,Pneumonie
6365,9,2022-02-24,75,6365 2022-02-24,2022-02-24 13:12:43,Pneumonie
6365,9,2022-02-24,56,6365 2022-02-24,2022-02-24 13:06:21,Pneumonie
6365,9,2022-02-24,512,6365 2022-02-24,2022-02-24 08:21:55,Pneumonie
6354,9,2022-02-24,10,6354 2022-02-24,2022-02-24 15:10:22,Healthy
6354,9,2022-02-24,219,6354 2022-02-24,2022-02-24 07:27:42,Healthy
6354,9,2022-02-24,8,6354 2022-02-24,2022-02-24 07:06:59,Healthy
6393,10,2022-02-24,451,6393 2022-02-24,2022-02-24 19:49:18,Healthy
6393,10,2022-02-24,14,6393 2022-02-24,2022-02-24 14:35:58,Healthy
6353,9,2022-02-24,205,6353 2022-02-24,2022-02-24 19:42:42,Healthy
6353,9,2022-02-24,20,6353 2022-02-24,2022-02-24 18:31:22,Healthy
6353,9,2022-02-24,260,6353 2022-02-24,2022-02-24 08:13:35,Healthy
6761,10,2022-02-24,139,6761 2022-02-24,2022-02-24 19:20:26,Pneumonie
6761,10,2022-02-24,1425,6761 2022-02-24,2022-02-24 14:51:11,Pneumonie
6761,10,2022-02-24,121,6761 2022-02-24,2022-02-24 14:43:09,Pneumonie
6761,10,2022-02-24,128,6761 2022-02-24,2022-02-24 14:26:04,Pneumonie
6761,10,2022-02-24,234,6761 2022-02-24,2022-02-24 14:21:54,Pneumonie
6761,10,2022-02-24,5,6761 2022-02-24,2022-02-24 14:12:29,Pneumonie
6761,10,2022-02-24,21,6761 2022-02-24,2022-02-24 13:55:17,Pneumonie
6761,10,2022-02-24,247,6761 2022-02-24,2022-02-24 13:50:52,Pneumonie
6761,10,2022-02-24,403,6761 2022-02-24,2022-02-24 09:34:56,Pneumonie
6761,10,2022-02-24,425,6761 2022-02-24,2022-02-24 06:46:22,Pneumonie
6761,10,2022-02-24,796,6761 2022-02-24,2022-02-24 06:14:37,Pneumonie
6728,10,2022-02-24,16,6728 2022-02-24,2022-02-24 19:17:12,"Diarrhé, Pneumonie"
6728,10,2022-02-24,13,6728 2022-02-24,2022-02-24 19:14:11,"Diarrhé, Pneumonie"
6728,10,2022-02-24,217,6728 2022-02-24,2022-02-24 09:09:46,"Diarrhé, Pneumonie"
6799,1,2022-02-24,427,6799 2022-02-24,2022-02-24 18:45:25,Diarrhé
6799,1,2022-02-24,342,6799 2022-02-24,2022-02-24 12:49:57,Diarrhé
6799,1,2022-02-24,382,6799 2022-02-24,2022-02-24 12:32:13,Diarrhé
6799,1,2022-02-24,14,6799 2022-02-24,2022-02-24 12:24:19,Diarrhé
6799,1,2022-02-24,89,6799 2022-02-24,2022-02-24 12:21:15,Diarrhé
6799,1,2022-02-24,316,6799 2022-02-24,2022-02-24 06:21:29,Diarrhé
6766,10,2022-02-24,286,6766 2022-02-24,2022-02-24 18:41:05,Healthy
6766,10,2022-02-24,400,6766 2022-02-24,2022-02-24 10:41:40,Healthy
6766,10,2022-02-24,160,6766 2022-02-24,2022-02-24 10:35:12,Healthy
6766,10,2022-02-24,95,6766 2022-02-24,2022-02-24 06:00:02,Healthy
6388,10,2022-02-24,280,6388 2022-02-24,2022-02-24 18:24:15,Healthy
6388,10,2022-02-24,302,6388 2022-02-24,2022-02-24 10:48:21,Healthy
6410,1,2022-02-24,377,6410 2022-02-24,2022-02-24 15:55:49,Healthy
6410,1,2022-02-24,314,6410 2022-02-24,2022-02-24 13:43:31,Healthy
6410,1,2022-02-24,278,6410 2022-02-24,2022-02-24 08:36:44,Healthy
6800,1,2022-02-24,280,6800 2022-02-24,2022-02-24 10:59:39,"Diarrhé, Pneumonie"
6412,1,2022-02-23,61,6412 2022-02-23,2022-02-23 22:11:39,Diarrhé
6412,1,2022-02-23,362,6412 2022-02-23,2022-02-23 20:42:42,Diarrhé
6412,1,2022-02-23,41,6412 2022-02-23,2022-02-23 20:20:56,Diarrhé
6412,1,2022-02-23,33,6412 2022-02-23,2022-02-23 10:43:02,Diarrhé
6412,1,2022-02-23,37,6412 2022-02-23,2022-02-23 09:58:06,Diarrhé
6412,1,2022-02-23,9,6412 2022-02-23,2022-02-23 06:21:11,Diarrhé
6794,2,2022-02-23,365,6794 2022-02-23,2022-02-23 22:11:21,"Diarrhé, Pneumonie"
6794,2,2022-02-23,63,6794 2022-02-23,2022-02-23 19:43:15,"Diarrhé, Pneumonie"
6794,2,2022-02-23,11,6794 2022-02-23,2022-02-23 17:27:08,"Diarrhé, Pneumonie"
6794,2,2022-02-23,209,6794 2022-02-23,2022-02-23 16:34:59,"Diarrhé, Pneumonie"
6794,2,2022-02-23,267,6794 2022-02-23,2022-02-23 13:44:39,"Diarrhé, Pneumonie"
6794,2,2022-02-23,346,6794 2022-02-23,2022-02-23 10:01:57,"Diarrhé, Pneumonie"
6794,2,2022-02-23,23,6794 2022-02-23,2022-02-23 06:30:43,"Diarrhé, Pneumonie"
6794,2,2022-02-23,623,6794 2022-02-23,2022-02-23 06:19:46,"Diarrhé, Pneumonie"
6783,2,2022-02-23,402,6783 2022-02-23,2022-02-23 19:20:17,Diarrhé
6783,2,2022-02-23,455,6783 2022-02-23,2022-02-23 14:00:30,Diarrhé
6783,2,2022-02-23,509,6783 2022-02-23,2022-02-23 10:07:44,Diarrhé
6787,2,2022-02-23,130,6787 2022-02-23,2022-02-23 22:03:05,"Diarrhé, Pneumonie"
6787,2,2022-02-23,15,6787 2022-02-23,2022-02-23 20:42:23,"Diarrhé, Pneumonie"
6787,2,2022-02-23,324,6787 2022-02-23,2022-02-23 17:44:00,"Diarrhé, Pneumonie"
6787,2,2022-02-23,133,6787 2022-02-23,2022-02-23 17:02:36,"Diarrhé, Pneumonie"
6787,2,2022-02-23,148,6787 2022-02-23,2022-02-23 16:54:33,"Diarrhé, Pneumonie"
6787,2,2022-02-23,389,6787 2022-02-23,2022-02-23 09:31:35,"Diarrhé, Pneumonie"
6787,2,2022-02-23,148,6787 2022-02-23,2022-02-23 09:27:10,"Diarrhé, Pneumonie"
6787,2,2022-02-23,137,6787 2022-02-23,2022-02-23 09:23:07,"Diarrhé, Pneumonie"
6787,2,2022-02-23,93,6787 2022-02-23,2022-02-23 08:53:01,"Diarrhé, Pneumonie"
6787,2,2022-02-23,151,6787 2022-02-23,2022-02-23 08:26:27,"Diarrhé, Pneumonie"
6787,2,2022-02-23,22,6787 2022-02-23,2022-02-23 08:22:19,"Diarrhé, Pneumonie"
6764,10,2022-02-23,4,6764 2022-02-23,2022-02-23 21:57:26,Pneumonie
6764,10,2022-02-23,197,6764 2022-02-23,2022-02-23 21:54:03,Pneumonie
6764,10,2022-02-23,274,6764 2022-02-23,2022-02-23 21:36:21,Pneumonie
6764,10,2022-02-23,344,6764 2022-02-23,2022-02-23 16:52:55,Pneumonie
6764,10,2022-02-23,291,6764 2022-02-23,2022-02-23 11:25:25,Pneumonie
6764,10,2022-02-23,500,6764 2022-02-23,2022-02-23 07:44:15,Pneumonie
6791,2,2022-02-23,333,6791 2022-02-23,2022-02-23 21:57:32,Diarrhé
6791,2,2022-02-23,25,6791 2022-02-23,2022-02-23 20:02:09,Diarrhé
6791,2,2022-02-23,437,6791 2022-02-23,2022-02-23 15:59:55,Diarrhé
6791,2,2022-02-23,49,6791 2022-02-23,2022-02-23 15:54:57,Diarrhé
6791,2,2022-02-23,368,6791 2022-02-23,2022-02-23 13:06:51,Diarrhé
6791,2,2022-02-23,143,6791 2022-02-23,2022-02-23 11:32:02,Diarrhé
6791,2,2022-02-23,385,6791 2022-02-23,2022-02-23 08:37:26,Diarrhé
6791,2,2022-02-23,200,6791 2022-02-23,2022-02-23 08:33:57,Diarrhé
6791,2,2022-02-23,416,6791 2022-02-23,2022-02-23 06:05:35,Diarrhé
6715,9,2022-02-23,155,6715 2022-02-23,2022-02-23 21:57:17,Pneumonie
6715,9,2022-02-23,83,6715 2022-02-23,2022-02-23 21:50:51,Pneumonie
6715,9,2022-02-23,165,6715 2022-02-23,2022-02-23 20:00:11,Pneumonie
6715,9,2022-02-23,205,6715 2022-02-23,2022-02-23 15:11:37,Pneumonie
6715,9,2022-02-23,244,6715 2022-02-23,2022-02-23 07:39:45,Pneumonie
6796,1,2022-02-23,466,6796 2022-02-23,2022-02-23 21:52:31,Pneumonie
6796,1,2022-02-23,37,6796 2022-02-23,2022-02-23 11:24:35,Pneumonie
6382,10,2022-02-23,371,6382 2022-02-23,2022-02-23 21:27:10,Diarrhé
6382,10,2022-02-23,485,6382 2022-02-23,2022-02-23 16:43:52,Diarrhé
6382,10,2022-02-23,497,6382 2022-02-23,2022-02-23 11:49:08,Diarrhé
6382,10,2022-02-23,342,6382 2022-02-23,2022-02-23 06:20:43,Diarrhé
6405,1,2022-02-23,23,6405 2022-02-23,2022-02-23 21:03:44,Diarrhé
6405,1,2022-02-23,132,6405 2022-02-23,2022-02-23 20:55:42,Diarrhé
6405,1,2022-02-23,6,6405 2022-02-23,2022-02-23 20:24:03,Diarrhé
6405,1,2022-02-23,148,6405 2022-02-23,2022-02-23 20:01:32,Diarrhé
6405,1,2022-02-23,683,6405 2022-02-23,2022-02-23 15:49:20,Diarrhé
6405,1,2022-02-23,12,6405 2022-02-23,2022-02-23 15:24:49,Diarrhé
6405,1,2022-02-23,239,6405 2022-02-23,2022-02-23 15:17:24,Diarrhé
6405,1,2022-02-23,25,6405 2022-02-23,2022-02-23 14:45:35,Diarrhé
6405,1,2022-02-23,7,6405 2022-02-23,2022-02-23 14:33:46,Diarrhé
6405,1,2022-02-23,322,6405 2022-02-23,2022-02-23 10:51:44,Diarrhé
6405,1,2022-02-23,13,6405 2022-02-23,2022-02-23 06:29:03,Diarrhé
6405,1,2022-02-23,11,6405 2022-02-23,2022-02-23 06:24:52,Diarrhé
6741,9,2022-02-23,255,6741 2022-02-23,2022-02-23 20:37:27,Pneumonie
6741,9,2022-02-23,47,6741 2022-02-23,2022-02-23 15:58:48,Pneumonie
6741,9,2022-02-23,7,6741 2022-02-23,2022-02-23 15:55:26,Pneumonie
6741,9,2022-02-23,11,6741 2022-02-23,2022-02-23 15:52:21,Pneumonie
6741,9,2022-02-23,28,6741 2022-02-23,2022-02-23 15:48:48,Pneumonie
6774,2,2022-02-23,392,6774 2022-02-23,2022-02-23 20:35:51,Pneumonie
6774,2,2022-02-23,386,6774 2022-02-23,2022-02-23 15:24:36,Pneumonie
6774,2,2022-02-23,15,6774 2022-02-23,2022-02-23 06:56:10,Pneumonie
6774,2,2022-02-23,56,6774 2022-02-23,2022-02-23 06:52:59,Pneumonie
6738,10,2022-02-23,10,6738 2022-02-23,2022-02-23 20:25:14,Pneumonie
6738,10,2022-02-23,8,6738 2022-02-23,2022-02-23 20:00:09,Pneumonie
6738,10,2022-02-23,222,6738 2022-02-23,2022-02-23 16:58:39,Pneumonie
6738,10,2022-02-23,183,6738 2022-02-23,2022-02-23 12:12:05,Pneumonie
6738,10,2022-02-23,156,6738 2022-02-23,2022-02-23 08:42:04,Pneumonie
6738,10,2022-02-23,29,6738 2022-02-23,2022-02-23 08:39:04,Pneumonie
6771,2,2022-02-23,468,6771 2022-02-23,2022-02-23 20:26:09,Diarrhé
6771,2,2022-02-23,129,6771 2022-02-23,2022-02-23 17:30:18,Diarrhé
6771,2,2022-02-23,313,6771 2022-02-23,2022-02-23 14:30:10,Diarrhé
6354,9,2022-02-23,101,6354 2022-02-23,2022-02-23 20:18:49,Healthy
6354,9,2022-02-23,10,6354 2022-02-23,2022-02-23 16:11:59,Healthy
6354,9,2022-02-23,175,6354 2022-02-23,2022-02-23 08:26:20,Healthy
6370,10,2022-02-23,401,6370 2022-02-23,2022-02-23 15:22:17,Pneumonie
6370,10,2022-02-23,191,6370 2022-02-23,2022-02-23 10:53:29,Pneumonie
6370,10,2022-02-23,9,6370 2022-02-23,2022-02-23 06:45:13,Pneumonie
6370,10,2022-02-23,24,6370 2022-02-23,2022-02-23 06:41:51,Pneumonie
6768,2,2022-02-23,387,6768 2022-02-23,2022-02-23 20:13:59,Pneumonie
6768,2,2022-02-23,438,6768 2022-02-23,2022-02-23 16:22:31,Pneumonie
6768,2,2022-02-23,445,6768 2022-02-23,2022-02-23 11:54:20,Pneumonie
6768,2,2022-02-23,494,6768 2022-02-23,2022-02-23 08:43:51,Pneumonie
6760,10,2022-02-23,329,6760 2022-02-23,2022-02-23 20:10:25,Pneumonie
6760,10,2022-02-23,317,6760 2022-02-23,2022-02-23 19:42:26,Pneumonie
6760,10,2022-02-23,422,6760 2022-02-23,2022-02-23 15:54:19,Pneumonie
6760,10,2022-02-23,507,6760 2022-02-23,2022-02-23 06:12:15,Pneumonie
6353,9,2022-02-23,153,6353 2022-02-23,2022-02-23 15:03:02,Diarrhé
6353,9,2022-02-23,300,6353 2022-02-23,2022-02-23 07:24:44,Diarrhé
6786,2,2022-02-23,7,6786 2022-02-23,2022-02-23 19:55:50,Healthy
6786,2,2022-02-23,440,6786 2022-02-23,2022-02-23 14:44:41,Healthy
6786,2,2022-02-23,2,6786 2022-02-23,2022-02-23 11:25:12,Healthy
6786,2,2022-02-23,193,6786 2022-02-23,2022-02-23 11:21:58,Healthy
6786,2,2022-02-23,356,6786 2022-02-23,2022-02-23 07:45:56,Healthy
6724,10,2022-02-23,247,6724 2022-02-23,2022-02-23 19:54:21,Pneumonie
6724,10,2022-02-23,43,6724 2022-02-23,2022-02-23 19:47:38,Pneumonie
6724,10,2022-02-23,183,6724 2022-02-23,2022-02-23 15:16:46,Pneumonie
6724,10,2022-02-23,43,6724 2022-02-23,2022-02-23 15:10:54,Pneumonie
6724,10,2022-02-23,253,6724 2022-02-23,2022-02-23 11:21:14,Pneumonie
6724,10,2022-02-23,275,6724 2022-02-23,2022-02-23 06:52:16,Pneumonie
6724,10,2022-02-23,22,6724 2022-02-23,2022-02-23 06:49:13,Pneumonie
6724,10,2022-02-23,13,6724 2022-02-23,2022-02-23 06:38:01,Pneumonie
6799,1,2022-02-23,21,6799 2022-02-23,2022-02-23 19:49:39,Diarrhé
6799,1,2022-02-23,206,6799 2022-02-23,2022-02-23 17:25:42,Diarrhé
6799,1,2022-02-23,25,6799 2022-02-23,2022-02-23 14:26:53,Diarrhé
6799,1,2022-02-23,32,6799 2022-02-23,2022-02-23 14:05:27,Diarrhé
6799,1,2022-02-23,17,6799 2022-02-23,2022-02-23 14:01:29,Diarrhé
6799,1,2022-02-23,106,6799 2022-02-23,2022-02-23 06:49:10,Diarrhé
6799,1,2022-02-23,129,6799 2022-02-23,2022-02-23 06:44:23,Diarrhé
6799,1,2022-02-23,47,6799 2022-02-23,2022-02-23 06:34:36,Diarrhé
6403,2,2022-02-23,7,6403 2022-02-23,2022-02-23 19:39:40,Pneumonie
6403,2,2022-02-23,433,6403 2022-02-23,2022-02-23 19:32:18,Pneumonie
6403,2,2022-02-23,456,6403 2022-02-23,2022-02-23 16:09:09,Pneumonie
6403,2,2022-02-23,259,6403 2022-02-23,2022-02-23 13:49:07,Pneumonie
6403,2,2022-02-23,381,6403 2022-02-23,2022-02-23 10:33:52,Pneumonie
6403,2,2022-02-23,348,6403 2022-02-23,2022-02-23 07:33:29,Pneumonie
6385,10,2022-02-23,2047,6385 2022-02-23,2022-02-23 18:10:21,"Diarrhé, Pneumonie"
6385,10,2022-02-23,393,6385 2022-02-23,2022-02-23 10:46:56,"Diarrhé, Pneumonie"
6404,1,2022-02-23,464,6404 2022-02-23,2022-02-23 18:02:27,"Diarrhé, Pneumonie"
6404,1,2022-02-23,273,6404 2022-02-23,2022-02-23 09:37:41,"Diarrhé, Pneumonie"
6404,1,2022-02-23,26,6404 2022-02-23,2022-02-23 09:34:23,"Diarrhé, Pneumonie"
6388,10,2022-02-23,141,6388 2022-02-23,2022-02-23 17:49:55,Healthy
6388,10,2022-02-23,129,6388 2022-02-23,2022-02-23 17:46:07,Healthy
6388,10,2022-02-23,18,6388 2022-02-23,2022-02-23 17:37:54,Healthy
6388,10,2022-02-23,354,6388 2022-02-23,2022-02-23 12:37:45,Healthy
6388,10,2022-02-23,369,6388 2022-02-23,2022-02-23 10:40:47,Healthy
6388,10,2022-02-23,127,6388 2022-02-23,2022-02-23 10:17:23,Healthy
6388,10,2022-02-23,253,6388 2022-02-23,2022-02-23 06:26:25,Healthy
6734,10,2022-02-23,234,6734 2022-02-23,2022-02-23 11:15:46,Pneumonie
