calfNumber,parc,day,Duration,cwd,datetime,State
6741,9,2022-02-23,56,6741 2022-02-23,2022-02-23 15:50:50,Pneumonie
6741,9,2022-02-23,30,6741 2022-02-23,2022-02-23 15:49:49,Pneumonie
6741,9,2022-02-23,28,6741 2022-02-23,2022-02-23 15:48:48,Pneumonie
6741,9,2022-02-23,450,6741 2022-02-23,2022-02-23 07:16:08,Pneumonie
6774,2,2022-02-23,392,6774 2022-02-23,2022-02-23 20:35:51,Pneumonie
6774,2,2022-02-23,386,6774 2022-02-23,2022-02-23 15:24:36,Pneumonie
6774,2,2022-02-23,357,6774 2022-02-23,2022-02-23 06:58:06,Pneumonie
6774,2,2022-02-23,13,6774 2022-02-23,2022-02-23 06:57:52,Pneumonie
6774,2,2022-02-23,13,6774 2022-02-23,2022-02-23 06:57:33,Pneumonie
6774,2,2022-02-23,13,6774 2022-02-23,2022-02-23 06:56:44,Pneumonie
6774,2,2022-02-23,15,6774 2022-02-23,2022-02-23 06:56:10,Pneumonie
6774,2,2022-02-23,31,6774 2022-02-23,2022-02-23 06:55:38,Pneumonie
6774,2,2022-02-23,51,6774 2022-02-23,2022-02-23 06:54:46,Pneumonie
6774,2,2022-02-23,33,6774 2022-02-23,2022-02-23 06:54:10,Pneumonie
6774,2,2022-02-23,56,6774 2022-02-23,2022-02-23 06:52:59,Pneumonie
6726,10,2022-02-23,225,6726 2022-02-23,2022-02-23 20:33:38,Unknown
6726,10,2022-02-23,27,6726 2022-02-23,2022-02-23 20:33:10,Unknown
6726,10,2022-02-23,39,6726 2022-02-23,2022-02-23 20:32:26,Unknown
6726,10,2022-02-23,6,6726 2022-02-23,2022-02-23 20:32:19,Unknown
6726,10,2022-02-23,391,6726 2022-02-23,2022-02-23 16:31:02,Unknown
6726,10,2022-02-23,473,6726 2022-02-23,2022-02-23 11:05:54,Unknown
6726,10,2022-02-23,105,6726 2022-02-23,2022-02-23 11:02:25,Unknown
6726,10,2022-02-23,311,6726 2022-02-23,2022-02-23 06:03:44,Unknown
6371,10,2022-02-23,191,6371 2022-02-23,2022-02-23 20:31:22,Unknown
6371,10,2022-02-23,22,6371 2022-02-23,2022-02-23 20:30:42,Unknown
6371,10,2022-02-23,15,6371 2022-02-23,2022-02-23 20:30:25,Unknown
6371,10,2022-02-23,226,6371 2022-02-23,2022-02-23 15:33:55,Unknown
6371,10,2022-02-23,137,6371 2022-02-23,2022-02-23 08:02:20,Unknown
6728,10,2022-02-23,132,6728 2022-02-23,2022-02-23 20:30:01,Unknown
6728,10,2022-02-23,12,6728 2022-02-23,2022-02-23 20:16:13,Unknown
6728,10,2022-02-23,33,6728 2022-02-23,2022-02-23 20:15:10,Unknown
6728,10,2022-02-23,19,6728 2022-02-23,2022-02-23 20:14:49,Unknown
6728,10,2022-02-23,8,6728 2022-02-23,2022-02-23 20:13:48,Unknown
6728,10,2022-02-23,180,6728 2022-02-23,2022-02-23 17:53:26,Unknown
6728,10,2022-02-23,247,6728 2022-02-23,2022-02-23 08:15:17,Unknown
6728,10,2022-02-23,23,6728 2022-02-23,2022-02-23 08:03:33,Unknown
6728,10,2022-02-23,11,6728 2022-02-23,2022-02-23 08:01:48,Unknown
6728,10,2022-02-23,14,6728 2022-02-23,2022-02-23 08:01:27,Unknown
6728,10,2022-02-23,38,6728 2022-02-23,2022-02-23 08:00:40,Unknown
6738,10,2022-02-23,145,6738 2022-02-23,2022-02-23 20:26:24,Pneumonie
6738,10,2022-02-23,14,6738 2022-02-23,2022-02-23 20:25:25,Pneumonie
6738,10,2022-02-23,10,6738 2022-02-23,2022-02-23 20:25:14,Pneumonie
6738,10,2022-02-23,7,6738 2022-02-23,2022-02-23 20:02:27,Pneumonie
6738,10,2022-02-23,23,6738 2022-02-23,2022-02-23 20:01:47,Pneumonie
6738,10,2022-02-23,14,6738 2022-02-23,2022-02-23 20:01:14,Pneumonie
6738,10,2022-02-23,21,6738 2022-02-23,2022-02-23 20:00:39,Pneumonie
6738,10,2022-02-23,6,6738 2022-02-23,2022-02-23 20:00:26,Pneumonie
6738,10,2022-02-23,8,6738 2022-02-23,2022-02-23 20:00:09,Pneumonie
6738,10,2022-02-23,222,6738 2022-02-23,2022-02-23 16:58:39,Pneumonie
6738,10,2022-02-23,183,6738 2022-02-23,2022-02-23 12:12:05,Pneumonie
6738,10,2022-02-23,156,6738 2022-02-23,2022-02-23 08:42:04,Pneumonie
6738,10,2022-02-23,20,6738 2022-02-23,2022-02-23 08:41:21,Pneumonie
6738,10,2022-02-23,20,6738 2022-02-23,2022-02-23 08:40:58,Pneumonie
6738,10,2022-02-23,13,6738 2022-02-23,2022-02-23 08:40:42,Pneumonie
6738,10,2022-02-23,13,6738 2022-02-23,2022-02-23 08:40:26,Pneumonie
6738,10,2022-02-23,25,6738 2022-02-23,2022-02-23 08:40:00,Pneumonie
6738,10,2022-02-23,29,6738 2022-02-23,2022-02-23 08:39:04,Pneumonie
6771,2,2022-02-23,468,6771 2022-02-23,2022-02-23 20:26:09,Diarrhé
6771,2,2022-02-23,293,6771 2022-02-23,2022-02-23 17:52:56,Diarrhé
6771,2,2022-02-23,129,6771 2022-02-23,2022-02-23 17:30:18,Diarrhé
6771,2,2022-02-23,313,6771 2022-02-23,2022-02-23 14:30:10,Diarrhé
6771,2,2022-02-23,399,6771 2022-02-23,2022-02-23 11:34:26,Diarrhé
6771,2,2022-02-23,296,6771 2022-02-23,2022-02-23 06:31:07,Diarrhé
6355,9,2022-02-23,227,6355 2022-02-23,2022-02-23 20:24:44,Unknown
6355,9,2022-02-23,14,6355 2022-02-23,2022-02-23 20:24:13,Unknown
6355,9,2022-02-23,7,6355 2022-02-23,2022-02-23 20:24:05,Unknown
6355,9,2022-02-23,15,6355 2022-02-23,2022-02-23 20:23:42,Unknown
6355,9,2022-02-23,27,6355 2022-02-23,2022-02-23 20:23:11,Unknown
6355,9,2022-02-23,5,6355 2022-02-23,2022-02-23 20:23:05,Unknown
6355,9,2022-02-23,21,6355 2022-02-23,2022-02-23 20:22:43,Unknown
6355,9,2022-02-23,220,6355 2022-02-23,2022-02-23 15:43:15,Unknown
6355,9,2022-02-23,287,6355 2022-02-23,2022-02-23 07:31:04,Unknown
6375,10,2022-02-23,212,6375 2022-02-23,2022-02-23 20:21:16,Unknown
6375,10,2022-02-23,5644,6375 2022-02-23,2022-02-23 13:43:23,Unknown
6375,10,2022-02-23,240,6375 2022-02-23,2022-02-23 06:07:56,Unknown
6375,10,2022-02-23,15,6375 2022-02-23,2022-02-23 06:07:24,Unknown
6375,10,2022-02-23,13,6375 2022-02-23,2022-02-23 06:07:10,Unknown
6773,2,2022-02-23,289,6773 2022-02-23,2022-02-23 20:20:26,Unknown
6773,2,2022-02-23,97,6773 2022-02-23,2022-02-23 16:29:49,Unknown
6773,2,2022-02-23,165,6773 2022-02-23,2022-02-23 13:53:26,Unknown
6773,2,2022-02-23,266,6773 2022-02-23,2022-02-23 13:17:55,Unknown
6773,2,2022-02-23,50,6773 2022-02-23,2022-02-23 11:09:41,Unknown
6773,2,2022-02-23,148,6773 2022-02-23,2022-02-23 11:01:57,Unknown
6773,2,2022-02-23,23,6773 2022-02-23,2022-02-23 10:44:03,Unknown
6773,2,2022-02-23,152,6773 2022-02-23,2022-02-23 10:41:03,Unknown
6773,2,2022-02-23,96,6773 2022-02-23,2022-02-23 09:51:25,Unknown
6773,2,2022-02-23,286,6773 2022-02-23,2022-02-23 07:28:43,Unknown
6773,2,2022-02-23,115,6773 2022-02-23,2022-02-23 06:46:22,Unknown
6773,2,2022-02-23,26,6773 2022-02-23,2022-02-23 06:45:44,Unknown
6773,2,2022-02-23,30,6773 2022-02-23,2022-02-23 06:45:12,Unknown
6773,2,2022-02-23,27,6773 2022-02-23,2022-02-23 06:44:43,Unknown
6773,2,2022-02-23,10,6773 2022-02-23,2022-02-23 06:44:29,Unknown
6354,9,2022-02-23,101,6354 2022-02-23,2022-02-23 20:18:49,Healthy
6354,9,2022-02-23,7,6354 2022-02-23,2022-02-23 20:04:50,Healthy
6354,9,2022-02-23,299,6354 2022-02-23,2022-02-23 16:12:32,Healthy
6354,9,2022-02-23,10,6354 2022-02-23,2022-02-23 16:11:59,Healthy
6354,9,2022-02-23,175,6354 2022-02-23,2022-02-23 08:26:20,Healthy
6370,10,2022-02-23,170,6370 2022-02-23,2022-02-23 20:15:54,Pneumonie
6370,10,2022-02-23,401,6370 2022-02-23,2022-02-23 15:22:17,Pneumonie
6370,10,2022-02-23,25,6370 2022-02-23,2022-02-23 15:17:27,Pneumonie
6370,10,2022-02-23,191,6370 2022-02-23,2022-02-23 10:53:29,Pneumonie
6370,10,2022-02-23,338,6370 2022-02-23,2022-02-23 06:46:44,Pneumonie
6370,10,2022-02-23,13,6370 2022-02-23,2022-02-23 06:46:10,Pneumonie
6370,10,2022-02-23,14,6370 2022-02-23,2022-02-23 06:45:24,Pneumonie
6370,10,2022-02-23,9,6370 2022-02-23,2022-02-23 06:45:13,Pneumonie
6370,10,2022-02-23,24,6370 2022-02-23,2022-02-23 06:44:46,Pneumonie
6370,10,2022-02-23,63,6370 2022-02-23,2022-02-23 06:42:54,Pneumonie
6370,10,2022-02-23,24,6370 2022-02-23,2022-02-23 06:41:51,Pneumonie
6370,10,2022-02-23,30,6370 2022-02-23,2022-02-23 06:40:53,Pneumonie
6370,10,2022-02-23,29,6370 2022-02-23,2022-02-23 06:40:09,Pneumonie
6768,2,2022-02-23,387,6768 2022-02-23,2022-02-23 20:13:59,Pneumonie
6768,2,2022-02-23,438,6768 2022-02-23,2022-02-23 16:22:31,Pneumonie
6768,2,2022-02-23,259,6768 2022-02-23,2022-02-23 13:56:11,Pneumonie
6768,2,2022-02-23,445,6768 2022-02-23,2022-02-23 11:54:20,Pneumonie
6768,2,2022-02-23,174,6768 2022-02-23,2022-02-23 11:10:32,Pneumonie
6768,2,2022-02-23,494,6768 2022-02-23,2022-02-23 08:43:51,Pneumonie
6768,2,2022-02-23,435,6768 2022-02-23,2022-02-23 06:12:31,Pneumonie
6760,10,2022-02-23,329,6760 2022-02-23,2022-02-23 20:10:25,Pneumonie
6760,10,2022-02-23,317,6760 2022-02-23,2022-02-23 19:42:26,Pneumonie
6760,10,2022-02-23,422,6760 2022-02-23,2022-02-23 15:54:19,Pneumonie
6760,10,2022-02-23,507,6760 2022-02-23,2022-02-23 06:12:15,Pneumonie
6391,2,2022-02-23,293,6391 2022-02-23,2022-02-23 20:09:06,Unknown
6391,2,2022-02-23,53,6391 2022-02-23,2022-02-23 19:54:25,Unknown
6391,2,2022-02-23,21,6391 2022-02-23,2022-02-23 19:53:50,Unknown
6391,2,2022-02-23,22,6391 2022-02-23,2022-02-23 19:53:27,Unknown
6391,2,2022-02-23,12,6391 2022-02-23,2022-02-23 19:53:14,Unknown
6391,2,2022-02-23,44,6391 2022-02-23,2022-02-23 19:52:12,Unknown
6391,2,2022-02-23,303,6391 2022-02-23,2022-02-23 14:25:07,Unknown
6391,2,2022-02-23,65,6391 2022-02-23,2022-02-23 13:16:50,Unknown
6391,2,2022-02-23,282,6391 2022-02-23,2022-02-23 06:48:17,Unknown
6391,2,2022-02-23,17,6391 2022-02-23,2022-02-23 06:43:33,Unknown
6391,2,2022-02-23,14,6391 2022-02-23,2022-02-23 06:43:16,Unknown
6391,2,2022-02-23,47,6391 2022-02-23,2022-02-23 06:41:58,Unknown
6391,2,2022-02-23,22,6391 2022-02-23,2022-02-23 06:41:35,Unknown
6391,2,2022-02-23,8,6391 2022-02-23,2022-02-23 06:40:58,Unknown
6391,2,2022-02-23,15,6391 2022-02-23,2022-02-23 06:40:28,Unknown
6391,2,2022-02-23,19,6391 2022-02-23,2022-02-23 06:39:57,Unknown
6391,2,2022-02-23,18,6391 2022-02-23,2022-02-23 06:38:44,Unknown
6391,2,2022-02-23,20,6391 2022-02-23,2022-02-23 06:38:23,Unknown
6391,2,2022-02-23,41,6391 2022-02-23,2022-02-23 06:37:41,Unknown
6353,9,2022-02-23,155,6353 2022-02-23,2022-02-23 20:08:58,Diarrhé
6353,9,2022-02-23,29,6353 2022-02-23,2022-02-23 20:08:28,Diarrhé
6353,9,2022-02-23,153,6353 2022-02-23,2022-02-23 15:03:02,Diarrhé
6353,9,2022-02-23,300,6353 2022-02-23,2022-02-23 07:24:44,Diarrhé
6746,10,2022-02-23,409,6746 2022-02-23,2022-02-23 20:02:52,Unknown
6746,10,2022-02-23,356,6746 2022-02-23,2022-02-23 12:06:09,Unknown
6746,10,2022-02-23,392,6746 2022-02-23,2022-02-23 06:33:37,Unknown
6746,10,2022-02-23,14,6746 2022-02-23,2022-02-23 06:33:12,Unknown
6746,10,2022-02-23,37,6746 2022-02-23,2022-02-23 06:32:19,Unknown
6786,2,2022-02-23,340,6786 2022-02-23,2022-02-23 19:55:59,Healthy
6786,2,2022-02-23,7,6786 2022-02-23,2022-02-23 19:55:50,Healthy
6786,2,2022-02-23,440,6786 2022-02-23,2022-02-23 14:44:41,Healthy
6786,2,2022-02-23,20,6786 2022-02-23,2022-02-23 11:25:14,Healthy
6786,2,2022-02-23,2,6786 2022-02-23,2022-02-23 11:25:12,Healthy
6786,2,2022-02-23,193,6786 2022-02-23,2022-02-23 11:21:58,Healthy
6786,2,2022-02-23,356,6786 2022-02-23,2022-02-23 07:45:56,Healthy
6724,10,2022-02-23,247,6724 2022-02-23,2022-02-23 19:54:21,Pneumonie
6724,10,2022-02-23,43,6724 2022-02-23,2022-02-23 19:47:38,Pneumonie
6724,10,2022-02-23,183,6724 2022-02-23,2022-02-23 15:16:46,Pneumonie
6724,10,2022-02-23,43,6724 2022-02-23,2022-02-23 15:10:54,Pneumonie
6724,10,2022-02-23,253,6724 2022-02-23,2022-02-23 11:21:14,Pneumonie
6724,10,2022-02-23,275,6724 2022-02-23,2022-02-23 06:52:16,Pneumonie
6724,10,2022-02-23,34,6724 2022-02-23,2022-02-23 06:51:39,Pneumonie
6724,10,2022-02-23,26,6724 2022-02-23,2022-02-23 06:50:00,Pneumonie
6724,10,2022-02-23,22,6724 2022-02-23,2022-02-23 06:49:13,Pneumonie
6724,10,2022-02-23,16,6724 2022-02-23,2022-02-23 06:38:16,Pneumonie
6724,10,2022-02-23,13,6724 2022-02-23,2022-02-23 06:38:01,Pneumonie
6799,1,2022-02-23,451,6799 2022-02-23,2022-02-23 19:50:10,Diarrhé
6799,1,2022-02-23,21,6799 2022-02-23,2022-02-23 19:49:39,Diarrhé
6799,1,2022-02-23,206,6799 2022-02-23,2022-02-23 17:25:42,Diarrhé
6799,1,2022-02-23,25,6799 2022-02-23,2022-02-23 14:26:53,Diarrhé
6799,1,2022-02-23,6,6799 2022-02-23,2022-02-23 14:06:58,Diarrhé
6799,1,2022-02-23,32,6799 2022-02-23,2022-02-23 14:05:27,Diarrhé
6799,1,2022-02-23,163,6799 2022-02-23,2022-02-23 14:02:23,Diarrhé
6799,1,2022-02-23,6,6799 2022-02-23,2022-02-23 14:02:15,Diarrhé
6799,1,2022-02-23,17,6799 2022-02-23,2022-02-23 14:01:29,Diarrhé
6799,1,2022-02-23,560,6799 2022-02-23,2022-02-23 06:51:01,Diarrhé
6799,1,2022-02-23,106,6799 2022-02-23,2022-02-23 06:49:10,Diarrhé
6799,1,2022-02-23,129,6799 2022-02-23,2022-02-23 06:44:23,Diarrhé
6799,1,2022-02-23,499,6799 2022-02-23,2022-02-23 06:35:45,Diarrhé
6799,1,2022-02-23,12,6799 2022-02-23,2022-02-23 06:35:28,Diarrhé
6799,1,2022-02-23,47,6799 2022-02-23,2022-02-23 06:34:36,Diarrhé
6403,2,2022-02-23,7,6403 2022-02-23,2022-02-23 19:39:40,Pneumonie
6403,2,2022-02-23,433,6403 2022-02-23,2022-02-23 19:32:18,Pneumonie
6403,2,2022-02-23,456,6403 2022-02-23,2022-02-23 16:09:09,Pneumonie
6403,2,2022-02-23,259,6403 2022-02-23,2022-02-23 13:49:07,Pneumonie
6403,2,2022-02-23,381,6403 2022-02-23,2022-02-23 10:33:52,Pneumonie
6403,2,2022-02-23,348,6403 2022-02-23,2022-02-23 07:33:29,Pneumonie
6797,1,2022-02-23,399,6797 2022-02-23,2022-02-23 19:38:17,Unknown
6797,1,2022-02-23,41,6797 2022-02-23,2022-02-23 19:37:21,Unknown
6797,1,2022-02-23,20,6797 2022-02-23,2022-02-23 19:36:32,Unknown
6797,1,2022-02-23,22,6797 2022-02-23,2022-02-23 19:35:30,Unknown
6797,1,2022-02-23,13,6797 2022-02-23,2022-02-23 19:35:11,Unknown
6797,1,2022-02-23,16,6797 2022-02-23,2022-02-23 19:34:40,Unknown
6797,1,2022-02-23,399,6797 2022-02-23,2022-02-23 08:16:10,Unknown
6797,1,2022-02-23,122,6797 2022-02-23,2022-02-23 06:08:43,Unknown
6797,1,2022-02-23,37,6797 2022-02-23,2022-02-23 06:07:51,Unknown
6349,9,2022-02-23,167,6349 2022-02-23,2022-02-23 19:31:02,Unknown
6349,9,2022-02-23,218,6349 2022-02-23,2022-02-23 15:37:11,Unknown
6349,9,2022-02-23,7,6349 2022-02-23,2022-02-23 15:36:29,Unknown
6349,9,2022-02-23,18,6349 2022-02-23,2022-02-23 15:35:55,Unknown
6349,9,2022-02-23,144,6349 2022-02-23,2022-02-23 12:43:29,Unknown
6349,9,2022-02-23,196,6349 2022-02-23,2022-02-23 08:39:00,Unknown
6349,9,2022-02-23,148,6349 2022-02-23,2022-02-23 07:13:40,Unknown
6393,10,2022-02-23,249,6393 2022-02-23,2022-02-23 19:26:35,Unknown
6393,10,2022-02-23,56,6393 2022-02-23,2022-02-23 19:25:38,Unknown
6393,10,2022-02-23,17,6393 2022-02-23,2022-02-23 19:24:43,Unknown
6393,10,2022-02-23,6,6393 2022-02-23,2022-02-23 19:24:12,Unknown
6393,10,2022-02-23,439,6393 2022-02-23,2022-02-23 15:47:00,Unknown
6393,10,2022-02-23,332,6393 2022-02-23,2022-02-23 10:03:34,Unknown
6393,10,2022-02-23,40,6393 2022-02-23,2022-02-23 10:02:51,Unknown
6393,10,2022-02-23,41,6393 2022-02-23,2022-02-23 10:02:05,Unknown
6393,10,2022-02-23,50,6393 2022-02-23,2022-02-23 10:00:51,Unknown
6393,10,2022-02-23,14,6393 2022-02-23,2022-02-23 10:00:04,Unknown
6393,10,2022-02-23,25,6393 2022-02-23,2022-02-23 09:59:29,Unknown
6360,9,2022-02-23,370,6360 2022-02-23,2022-02-23 19:21:00,Unknown
6360,9,2022-02-23,356,6360 2022-02-23,2022-02-23 14:29:17,Unknown
6360,9,2022-02-23,293,6360 2022-02-23,2022-02-23 09:59:14,Unknown
6360,9,2022-02-23,20,6360 2022-02-23,2022-02-23 09:58:48,Unknown
6360,9,2022-02-23,8,6360 2022-02-23,2022-02-23 09:58:32,Unknown
6360,9,2022-02-23,5,6360 2022-02-23,2022-02-23 09:57:17,Unknown
6360,9,2022-02-23,16,6360 2022-02-23,2022-02-23 09:57:00,Unknown
6360,9,2022-02-23,6,6360 2022-02-23,2022-02-23 09:56:50,Unknown
6360,9,2022-02-23,175,6360 2022-02-23,2022-02-23 09:02:43,Unknown
6766,10,2022-02-23,434,6766 2022-02-23,2022-02-23 18:44:28,Unknown
6766,10,2022-02-23,32,6766 2022-02-23,2022-02-23 17:34:38,Unknown
6766,10,2022-02-23,624,6766 2022-02-23,2022-02-23 13:27:35,Unknown
6766,10,2022-02-23,415,6766 2022-02-23,2022-02-23 07:55:25,Unknown
6385,10,2022-02-23,2047,6385 2022-02-23,2022-02-23 18:10:21,"Diarrhé, Pneumonie"
6385,10,2022-02-23,393,6385 2022-02-23,2022-02-23 10:46:56,"Diarrhé, Pneumonie"
6385,10,2022-02-23,579,6385 2022-02-23,2022-02-23 06:54:56,"Diarrhé, Pneumonie"
6404,1,2022-02-23,464,6404 2022-02-23,2022-02-23 18:02:27,"Diarrhé, Pneumonie"
6404,1,2022-02-23,273,6404 2022-02-23,2022-02-23 09:37:41,"Diarrhé, Pneumonie"
6404,1,2022-02-23,135,6404 2022-02-23,2022-02-23 09:35:08,"Diarrhé, Pneumonie"
6404,1,2022-02-23,26,6404 2022-02-23,2022-02-23 09:34:23,"Diarrhé, Pneumonie"
6388,10,2022-02-23,367,6388 2022-02-23,2022-02-23 17:56:08,Healthy
6388,10,2022-02-23,6,6388 2022-02-23,2022-02-23 17:55:42,Healthy
6388,10,2022-02-23,7,6388 2022-02-23,2022-02-23 17:55:15,Healthy
6388,10,2022-02-23,9,6388 2022-02-23,2022-02-23 17:54:59,Healthy
6388,10,2022-02-23,13,6388 2022-02-23,2022-02-23 17:54:42,Healthy
6388,10,2022-02-23,10,6388 2022-02-23,2022-02-23 17:54:28,Healthy
6388,10,2022-02-23,141,6388 2022-02-23,2022-02-23 17:49:55,Healthy
6388,10,2022-02-23,129,6388 2022-02-23,2022-02-23 17:46:07,Healthy
6388,10,2022-02-23,15,6388 2022-02-23,2022-02-23 17:39:16,Healthy
6388,10,2022-02-23,18,6388 2022-02-23,2022-02-23 17:37:54,Healthy
6388,10,2022-02-23,6,6388 2022-02-23,2022-02-23 17:36:40,Healthy
6388,10,2022-02-23,8,6388 2022-02-23,2022-02-23 17:36:22,Healthy
6388,10,2022-02-23,68,6388 2022-02-23,2022-02-23 17:35:10,Healthy
6388,10,2022-02-23,354,6388 2022-02-23,2022-02-23 12:37:45,Healthy
6388,10,2022-02-23,369,6388 2022-02-23,2022-02-23 10:40:47,Healthy
6388,10,2022-02-23,127,6388 2022-02-23,2022-02-23 10:17:23,Healthy
6388,10,2022-02-23,11,6388 2022-02-23,2022-02-23 06:31:07,Healthy
6388,10,2022-02-23,15,6388 2022-02-23,2022-02-23 06:30:48,Healthy
6388,10,2022-02-23,253,6388 2022-02-23,2022-02-23 06:26:25,Healthy
6734,10,2022-02-23,295,6734 2022-02-23,2022-02-23 17:35:51,Pneumonie
6734,10,2022-02-23,234,6734 2022-02-23,2022-02-23 11:15:46,Pneumonie
6734,10,2022-02-23,261,6734 2022-02-23,2022-02-23 06:29:46,Pneumonie
6407,1,2022-02-23,453,6407 2022-02-23,2022-02-23 16:14:48,Diarrhé
6407,1,2022-02-23,36,6407 2022-02-23,2022-02-23 13:56:18,Diarrhé
6407,1,2022-02-23,100,6407 2022-02-23,2022-02-23 13:53:26,Diarrhé
6407,1,2022-02-23,5,6407 2022-02-23,2022-02-23 13:12:50,Diarrhé
6407,1,2022-02-23,90,6407 2022-02-23,2022-02-23 13:11:19,Diarrhé
6407,1,2022-02-23,443,6407 2022-02-23,2022-02-23 08:49:08,Diarrhé
6407,1,2022-02-23,48,6407 2022-02-23,2022-02-23 08:27:22,Diarrhé
6407,1,2022-02-23,192,6407 2022-02-23,2022-02-23 07:39:03,Diarrhé
6407,1,2022-02-23,32,6407 2022-02-23,2022-02-23 07:38:29,Diarrhé
6407,1,2022-02-23,19,6407 2022-02-23,2022-02-23 07:38:07,Diarrhé
6407,1,2022-02-23,20,6407 2022-02-23,2022-02-23 07:37:45,Diarrhé
6407,1,2022-02-23,128,6407 2022-02-23,2022-02-23 07:34:50,Diarrhé
6410,1,2022-02-23,224,6410 2022-02-23,2022-02-23 10:47:45,Diarrhé
6800,1,2022-02-23,559,6800 2022-02-23,2022-02-23 10:22:20,Unknown
6761,10,2022-02-23,1196,6761 2022-02-23,2022-02-23 09:39:26,Pneumonie
6761,10,2022-02-23,183,6761 2022-02-23,2022-02-23 09:32:37,Pneumonie
6761,10,2022-02-22,9,6761 2022-02-22,2022-02-22 21:52:05,Pneumonie
6761,10,2022-02-22,306,6761 2022-02-22,2022-02-22 21:46:04,Pneumonie
6761,10,2022-02-22,12,6761 2022-02-22,2022-02-22 21:44:49,Pneumonie
6761,10,2022-02-22,140,6761 2022-02-22,2022-02-22 20:27:52,Pneumonie
6761,10,2022-02-22,640,6761 2022-02-22,2022-02-22 15:52:45,Pneumonie
6761,10,2022-02-22,159,6761 2022-02-22,2022-02-22 10:07:37,Pneumonie
6761,10,2022-02-22,9,6761 2022-02-22,2022-02-22 06:23:49,Pneumonie
6761,10,2022-02-22,513,6761 2022-02-22,2022-02-22 06:15:00,Pneumonie
6365,9,2022-02-22,215,6365 2022-02-22,2022-02-22 21:50:26,Unknown
6365,9,2022-02-22,100,6365 2022-02-22,2022-02-22 21:48:20,Unknown
6365,9,2022-02-22,30,6365 2022-02-22,2022-02-22 21:26:53,Unknown
6365,9,2022-02-22,70,6365 2022-02-22,2022-02-22 21:24:45,Unknown
6365,9,2022-02-22,38,6365 2022-02-22,2022-02-22 21:22:30,Unknown
6365,9,2022-02-22,33,6365 2022-02-22,2022-02-22 21:11:05,Unknown
6365,9,2022-02-22,21,6365 2022-02-22,2022-02-22 21:10:42,Unknown
6365,9,2022-02-22,58,6365 2022-02-22,2022-02-22 21:09:43,Unknown
6365,9,2022-02-22,164,6365 2022-02-22,2022-02-22 20:59:46,Unknown
6365,9,2022-02-22,277,6365 2022-02-22,2022-02-22 20:38:01,Unknown
6365,9,2022-02-22,398,6365 2022-02-22,2022-02-22 14:59:31,Unknown
6365,9,2022-02-22,10,6365 2022-02-22,2022-02-22 14:59:17,Unknown
6365,9,2022-02-22,5,6365 2022-02-22,2022-02-22 14:59:04,Unknown
6365,9,2022-02-22,19,6365 2022-02-22,2022-02-22 14:58:44,Unknown
6365,9,2022-02-22,400,6365 2022-02-22,2022-02-22 07:46:50,Unknown
6365,9,2022-02-22,22,6365 2022-02-22,2022-02-22 07:46:26,Unknown
6365,9,2022-02-22,49,6365 2022-02-22,2022-02-22 07:45:31,Unknown
6365,9,2022-02-22,35,6365 2022-02-22,2022-02-22 07:44:54,Unknown
6365,9,2022-02-22,91,6365 2022-02-22,2022-02-22 07:43:22,Unknown
6365,9,2022-02-22,50,6365 2022-02-22,2022-02-22 07:42:29,Unknown
6391,2,2022-02-22,385,6391 2022-02-22,2022-02-22 21:44:52,Unknown
6391,2,2022-02-22,262,6391 2022-02-22,2022-02-22 17:19:28,Unknown
6391,2,2022-02-22,330,6391 2022-02-22,2022-02-22 12:16:09,Unknown
6391,2,2022-02-22,372,6391 2022-02-22,2022-02-22 06:33:57,Unknown
6715,9,2022-02-22,325,6715 2022-02-22,2022-02-22 21:41:28,Unknown
6715,9,2022-02-22,311,6715 2022-02-22,2022-02-22 16:32:42,Unknown
6715,9,2022-02-22,327,6715 2022-02-22,2022-02-22 10:53:27,Unknown
6715,9,2022-02-22,173,6715 2022-02-22,2022-02-22 07:15:06,Unknown
6728,10,2022-02-22,69,6728 2022-02-22,2022-02-22 21:31:10,Unknown
6728,10,2022-02-22,10,6728 2022-02-22,2022-02-22 21:09:19,Unknown
6728,10,2022-02-22,9,6728 2022-02-22,2022-02-22 21:07:36,Unknown
6728,10,2022-02-22,32,6728 2022-02-22,2022-02-22 21:06:33,Unknown
6728,10,2022-02-22,10,6728 2022-02-22,2022-02-22 20:09:04,Unknown
6728,10,2022-02-22,53,6728 2022-02-22,2022-02-22 20:07:16,Unknown
6728,10,2022-02-22,186,6728 2022-02-22,2022-02-22 16:16:20,Unknown
6728,10,2022-02-22,16,6728 2022-02-22,2022-02-22 16:02:42,Unknown
6728,10,2022-02-22,202,6728 2022-02-22,2022-02-22 08:11:51,Unknown
6764,10,2022-02-22,523,6764 2022-02-22,2022-02-22 21:22:23,Pneumonie
6764,10,2022-02-22,724,6764 2022-02-22,2022-02-22 15:21:43,Pneumonie
6764,10,2022-02-22,19,6764 2022-02-22,2022-02-22 15:21:06,Pneumonie
6764,10,2022-02-22,62,6764 2022-02-22,2022-02-22 15:19:55,Pneumonie
6764,10,2022-02-22,23,6764 2022-02-22,2022-02-22 15:05:55,Pneumonie
6764,10,2022-02-22,20,6764 2022-02-22,2022-02-22 15:04:58,Pneumonie
